Date,Open,High,Low,Close,Adj Close,Volume
2017-12-29,54.227100,54.379772,53.692749,53.692749,45.636776,8841557
2018-01-02,53.998093,54.150764,53.482822,53.645039,45.596226,10556504
2018-01-03,53.654579,53.683205,53.396946,53.568703,45.531342,11090460
2018-01-04,53.854961,54.790077,53.797710,54.437023,46.269382,15751650
2018-01-05,54.761452,54.761452,53.998093,54.379772,46.220718,9955057
2018-01-08,54.589695,54.627865,53.912212,54.064884,45.953079,11642546
2018-01-09,54.208015,54.484734,53.979008,54.198475,46.066631,11142022
2018-01-10,53.959923,54.742367,53.874046,54.675571,46.472134,9497395
2018-01-11,54.675571,54.971375,54.541985,54.961830,46.715450,7447402
2018-01-12,55.295803,56.116413,55.238548,55.973282,47.575138,12935569
2018-01-16,58.921757,60.858780,58.444656,59.227100,50.340767,50399682
2018-01-17,59.437023,59.723282,59.055344,59.188931,50.308319,22940615
2018-01-18,59.160305,59.274811,57.853054,58.330154,49.578392,20861278
2018-01-19,58.664124,58.664124,57.862595,58.473282,49.700043,12745671
2018-01-22,58.158398,58.625954,57.938931,58.444656,49.675720,12835380
2018-01-23,58.234734,59.284351,58.082062,58.874046,50.040684,11718212
2018-01-24,59.169846,59.265266,58.167938,58.377865,49.618946,14129241
2018-01-25,58.492367,58.568703,58.158398,58.492367,49.716270,9853610
2018-01-26,58.673664,59.236641,58.530533,59.198475,50.316433,11060278
2018-01-29,59.112595,59.293892,58.740459,58.807251,49.983910,9198191
2018-01-30,58.005726,58.444656,57.671757,57.872135,49.189102,13666654
2018-01-31,57.986641,58.015266,56.202290,56.536259,48.053646,15582712
2018-02-01,56.459923,57.576336,56.364506,57.118320,48.548382,14009664
2018-02-02,56.688931,57.223282,55.610687,55.877865,47.494049,12852777
2018-02-05,55.601147,56.250000,53.263359,53.816795,45.742210,20546774
2018-02-06,52.614506,54.169846,51.841602,52.919846,44.979843,32494498
2018-02-07,52.643131,54.112595,52.566795,53.320610,45.320473,14349740
2018-02-08,53.473282,53.874046,52.204197,52.223282,44.387783,21871760
2018-02-09,52.624046,52.872135,50.916031,52.356869,44.501331,19472364
2018-02-12,52.814884,53.330154,52.442749,52.891220,44.955513,13259506
2018-02-13,52.700382,52.833969,52.261452,52.385494,44.525658,17857291
2018-02-14,51.822517,52.576336,51.736641,52.385494,44.525658,11996142
2018-02-15,52.891220,53.425571,52.318703,53.425571,45.409679,10584695
2018-02-16,53.406490,54.379772,53.358780,53.711830,45.652996,12294402
2018-02-20,53.549618,53.568703,52.433205,52.461830,44.590542,14113416
2018-02-21,52.509541,52.900764,52.051525,52.051525,44.241787,11244935
2018-02-22,52.099236,52.547710,51.927483,52.070610,44.258022,11334958
2018-02-23,52.309158,52.480915,52.070610,52.356869,44.501331,9499177
2018-02-26,52.480915,53.616413,52.480915,53.492367,45.466465,12725026
2018-02-27,53.349236,53.396946,52.194656,52.213741,44.379673,9734453
2018-02-28,52.538170,52.643131,51.727100,51.736641,43.974159,11807606
2018-03-01,51.774811,52.299618,50.973282,51.240459,43.552425,13648523
2018-03-02,51.030533,51.937023,50.687023,51.870228,44.087704,9355706
2018-03-05,51.755726,52.204197,51.603054,51.908398,44.120140,13743577
2018-03-06,51.994274,52.204197,51.354961,51.812977,44.039040,9716951
2018-03-07,51.374046,52.080154,51.288170,51.975189,44.176929,12817564
2018-03-08,52.022900,52.309158,51.870228,52.251907,44.412121,7705001
2018-03-09,52.509541,52.662212,52.194656,52.614506,44.720314,9240006
2018-03-12,53.177483,53.559158,52.709923,52.824429,44.898739,11269039
2018-03-13,53.187023,53.196564,52.480915,52.833969,44.906849,12272080
2018-03-14,52.738548,52.891220,51.822517,52.290077,44.833218,11692222
2018-03-15,52.433205,53.177483,52.375954,52.719467,45.201374,10560277
2018-03-16,52.662212,53.291985,52.557251,53.120228,45.544991,22010620
2018-03-19,53.110687,53.129772,51.755726,52.127865,44.694141,12391762
2018-03-20,52.242367,52.423664,51.870228,52.137405,44.702312,8153440
2018-03-21,52.251907,52.748093,51.927483,52.185116,44.743221,10489746
2018-03-22,51.755726,52.461830,51.555344,51.641220,44.276890,13387990
2018-03-23,51.832062,52.204197,50.896946,50.963741,43.696018,12408634
2018-03-26,51.574429,51.679390,50.543892,51.564884,44.211441,10448770
2018-03-27,51.517178,52.061069,51.020992,51.288170,43.974190,16956535
2018-03-28,51.574429,52.805344,51.545803,52.566795,45.070480,13302788
2018-03-29,52.824429,52.872135,51.975189,51.975189,44.563236,10218524
2018-04-02,51.908398,52.146946,50.534351,50.830154,43.581490,14041104
2018-04-03,50.896946,51.669846,50.410305,51.612595,44.252350,9688341
2018-04-04,51.020992,52.185116,50.954197,52.041985,44.620506,9330030
2018-04-05,52.538170,52.843510,51.946564,52.032444,44.612328,13074638
2018-04-06,51.793892,52.080154,50.477100,50.916031,43.655117,13100838
2018-04-09,52.480915,54.790077,52.061069,53.587788,45.945869,24352376
2018-04-10,54.083969,54.188931,53.473282,53.902672,46.215843,13481891
2018-04-11,53.492367,53.950382,53.330154,53.625954,45.978588,9445834
2018-04-12,54.007633,54.570610,53.568703,54.141220,46.420376,12511967
2018-04-13,54.465649,54.704197,54.045803,54.551525,46.772175,10536278
2018-04-16,55.124046,56.536259,54.551525,55.963741,47.982994,23627998
2018-04-17,57.099236,57.213741,56.259541,56.555344,48.490238,16070451
2018-04-18,56.688931,56.889313,55.906490,56.221375,48.203888,11779730
2018-04-19,56.221375,56.603054,55.744274,55.954197,47.974819,11041204
2018-04-20,56.164124,56.555344,55.973282,56.135494,48.130264,10109951
2018-04-23,57.299618,57.843510,56.708015,57.490459,49.291992,20767587
2018-04-24,57.643131,58.206108,57.032444,57.337788,49.161098,13974975
2018-04-25,57.156490,57.175571,56.230915,56.898853,48.784752,14057034
2018-04-26,57.080154,57.337788,56.402672,56.688931,48.604767,14148105
2018-04-27,56.622135,56.917938,56.593510,56.746181,48.653854,8034073
2018-04-30,56.917938,57.232822,56.173664,56.173664,48.162983,13730267
2018-05-01,56.297710,56.526718,54.274811,55.324429,47.434853,13756782
2018-05-02,55.038170,55.343510,54.408398,54.675571,46.878525,10921837
2018-05-03,54.522900,55.152672,53.788170,54.895039,47.066696,11864932
2018-05-04,54.503819,55.257633,54.227100,55.104961,47.246685,9149983
2018-05-07,55.124046,55.438931,54.465649,54.751907,46.943977,10513955
2018-05-08,54.742367,54.790077,53.683205,54.160305,46.436749,10749546
2018-05-09,54.360687,55.734734,54.227100,55.295803,47.410309,8684042
2018-05-10,55.467556,56.040077,55.276718,55.400764,47.500309,8624097
2018-05-11,55.496181,57.223282,55.467556,56.956108,48.833847,13344498
2018-05-14,57.032444,57.328243,56.708015,56.946564,48.825672,9942062
2018-05-15,56.717556,57.061069,56.202290,56.488548,48.432957,7148932
2018-05-16,56.603054,57.261452,56.402672,57.013359,48.882927,8941222
2018-05-17,56.812977,57.041985,56.183205,56.364506,48.326614,8222398
2018-05-18,56.259541,56.736641,54.856869,56.431297,48.383873,10151242
2018-05-21,56.469467,56.603054,55.715649,55.887405,47.917549,8882219
2018-05-22,56.087788,56.431297,55.725189,55.772900,47.819363,9357068
2018-05-23,55.772900,56.765266,55.753819,56.459923,48.408428,10375619
2018-05-24,56.536259,56.688931,56.116413,56.421757,48.375702,7261382
2018-05-25,56.431297,56.736641,56.145039,56.383587,48.342972,6985339
2018-05-29,55.896946,56.192749,55.372135,55.725189,47.778461,9228269
2018-05-30,55.963741,57.061069,55.839695,56.984734,48.858391,11572016
2018-05-31,56.898853,57.137405,56.593510,56.803436,48.702957,12786019
2018-06-01,57.146946,58.024811,56.889313,57.786259,49.545612,11556925
2018-06-04,58.730915,59.666031,58.377865,59.179390,50.740078,20410534
2018-06-05,59.160305,59.475189,58.263359,58.578243,50.224659,13098218
2018-06-06,58.692749,59.103054,58.416031,59.093510,50.666443,7912190
2018-06-07,59.160305,59.198475,58.692749,59.150764,50.715527,7910933
2018-06-08,59.169846,59.780533,59.131680,59.713741,51.198227,10142754
2018-06-11,59.895039,59.980915,59.236641,59.475189,50.993694,7542666
2018-06-12,59.513359,59.742367,59.169846,59.580154,51.083683,8308230
2018-06-13,59.704197,60.076336,59.494274,59.723282,51.206406,9873732
2018-06-14,59.227100,59.522900,58.416031,58.740459,50.752964,12528211
2018-06-15,58.769085,59.255726,58.416031,59.188931,51.140446,17246517
2018-06-18,58.540077,58.549618,57.814884,58.196564,50.283031,9990270
2018-06-19,57.872135,58.501907,57.853054,58.234734,50.315994,10501589
2018-06-20,58.263359,58.664124,58.005726,58.473282,50.522114,12757094
2018-06-21,58.463741,58.463741,58.024811,58.377865,50.439678,9336527
2018-06-22,58.473282,59.083969,58.416031,58.654579,50.678768,12885998
2018-06-25,58.597328,58.797710,57.862595,58.282444,50.357231,11057238
2018-06-26,58.043892,58.225189,57.833969,57.938931,50.060429,12571913
2018-06-27,57.919846,58.282444,57.061069,57.137405,49.367886,10948770
2018-06-28,57.356869,57.967556,57.242367,57.538170,49.714161,10691591
2018-06-29,57.757633,58.654579,57.585876,57.919846,50.043934,14956951
2018-07-02,57.776718,57.786259,57.175571,57.690842,49.846073,9546337
2018-07-03,57.958015,58.492367,57.776718,57.929390,50.052185,5106590
2018-07-05,58.587788,59.122135,58.291985,58.816795,50.818920,9517098
2018-07-06,58.969467,59.646946,58.959923,59.351147,51.280609,8543191
2018-07-09,59.599236,59.818703,59.160305,59.179390,51.132210,8724600
2018-07-10,59.532444,59.761452,59.265266,59.446564,51.363045,11266524
2018-07-11,59.293892,59.351147,58.769085,59.064884,51.033268,6055344
2018-07-12,59.580154,59.961830,59.293892,59.790077,51.659859,8424453
2018-07-13,59.417938,60.152672,59.398853,60.009541,51.849472,7705106
2018-07-16,60.047710,60.066795,59.475189,59.723282,51.602139,4729938
2018-07-17,59.666031,59.933205,59.599236,59.666031,51.552685,5292086
2018-07-18,59.732822,60.095421,59.513359,60.057251,51.890690,6645578
2018-07-19,59.866413,60.057251,59.398853,59.646946,51.536190,7631641
2018-07-20,59.217556,59.675571,59.169846,59.656490,51.544430,7204686
2018-07-23,59.704197,59.904579,59.646946,59.818703,51.684586,7266413
2018-07-24,60.019085,60.534351,59.942749,60.515266,52.286430,9931058
2018-07-25,60.524811,61.612595,60.458015,61.536259,53.168587,11023598
2018-07-26,61.650764,62.213741,61.059158,61.078243,52.772858,11677235
2018-07-27,59.589695,61.087788,59.522900,60.582062,52.344135,8815357
2018-07-30,60.868320,61.927483,60.620228,61.841602,53.432415,10129130
2018-07-31,61.927483,63.091602,61.908398,62.853054,54.306335,16184683
2018-08-01,62.700382,63.110687,62.452290,62.490459,53.993034,7949604
2018-08-02,62.309158,62.433205,61.898853,62.232822,53.770435,7226379
2018-08-03,62.213741,62.996181,61.994274,62.910305,54.355785,7333066
2018-08-06,63.062977,63.435116,62.681297,63.187023,54.594879,8600202
2018-08-07,63.062977,63.921757,63.005726,63.530533,54.891685,8471298
2018-08-08,63.463741,63.921757,63.120228,63.635494,54.982376,6821746
2018-08-09,63.807251,63.807251,62.786259,62.977100,54.413509,7495086
2018-08-10,62.881680,63.454197,62.671757,63.043892,54.471214,7796806
2018-08-13,63.101147,63.826336,63.043892,63.664124,55.007111,9973606
2018-08-14,63.559158,63.883587,63.225189,63.416031,54.792755,6912608
2018-08-15,63.673664,64.475189,63.425571,64.284348,55.542984,11413873
2018-08-16,64.503815,65.839699,64.284348,65.696564,56.763176,19378358
2018-08-17,65.629768,66.068703,65.553436,65.896950,56.936310,8223761
2018-08-20,65.839699,67.003815,65.772903,66.956108,57.851448,10919426
2018-08-21,66.994278,67.032440,65.925575,66.001907,57.027000,10285701
2018-08-22,66.011452,66.221375,65.696564,65.877861,56.919819,6176178
2018-08-23,65.715652,66.020988,65.591606,65.811066,56.862106,5806654
2018-08-24,65.839699,66.078247,65.620232,65.877861,56.919819,5194098
2018-08-27,66.164124,66.250000,65.391220,65.830154,56.878609,5327822
2018-08-28,65.696564,65.715652,65.248093,65.486641,56.581791,6219251
2018-08-29,65.248093,65.744278,65.143127,65.658394,56.730198,5753206
2018-08-30,65.515266,65.782440,65.219467,65.400764,56.507603,4972341
2018-08-31,65.219467,65.601143,65.038170,65.448471,56.548817,6018978
2018-09-04,65.238548,65.276718,64.818703,64.837784,56.021179,6045178
2018-09-05,64.837784,65.543892,64.799622,65.477097,56.573559,6664337
2018-09-06,65.811066,66.354965,65.667938,66.202293,57.200134,10099995
2018-09-07,65.992363,66.583969,65.696564,66.479012,57.439236,9971930
2018-09-10,66.793892,67.356873,66.345421,66.374046,57.348534,7616759
2018-09-11,66.603050,66.603050,65.906487,65.916031,56.952805,6094644
2018-09-12,66.221375,66.812981,65.954201,66.660301,57.595875,6382320
2018-09-13,66.946564,67.690842,66.393127,67.585876,58.395588,10750594
2018-09-14,67.500000,67.500000,66.469467,66.774811,58.088459,7792928
2018-09-17,66.650764,67.232826,66.459923,67.194656,58.453682,7018770
2018-09-18,67.185112,67.652672,66.698471,67.194656,58.453682,7126819
2018-09-19,66.937019,67.337784,66.450378,66.774811,58.088459,8325522
2018-09-20,67.127861,67.585876,66.841606,67.538170,58.752518,6435454
2018-09-21,67.662216,68.301529,67.662216,67.843513,59.018135,17850689
2018-09-24,67.671753,68.034348,67.395035,67.538170,58.752518,6747862
2018-09-25,67.604965,68.110687,67.290077,67.414124,58.644611,6770499
2018-09-26,67.681297,67.891220,66.965652,67.108780,58.378986,7260963
2018-09-27,67.108780,67.919846,66.870232,67.480919,58.702713,6315458
2018-09-28,67.480919,67.938934,67.414124,67.690842,58.885323,7135622
2018-10-01,67.814888,68.597328,67.375954,68.253815,59.375069,7994668
2018-10-02,68.673660,68.864502,67.833969,68.463737,59.557682,10894589
2018-10-03,68.788170,69.103050,68.082062,68.101143,59.242268,10037325
2018-10-04,67.862595,68.091606,67.232826,67.958015,59.117752,10837054
2018-10-05,67.967560,68.406487,67.347328,67.776718,58.960030,7790308
2018-10-08,67.681297,68.416031,67.643127,68.187019,59.316956,9279830
2018-10-09,68.187019,69.332062,67.719467,69.026718,60.047428,8249122
2018-10-10,69.160301,69.551529,67.166031,67.223282,58.478600,13259191
2018-10-11,67.146950,67.299622,64.713737,65.238548,56.752045,13491952
2018-10-12,65.553436,66.851143,65.286263,66.612595,57.947346,10648938
2018-10-15,66.020988,66.994278,65.772903,66.278625,57.656830,6896783
2018-10-16,66.650764,68.043892,66.555344,67.958015,59.117752,10719992
2018-10-17,67.833969,68.645035,67.557251,68.530533,59.615799,9793036
2018-10-18,68.845421,69.083969,68.148857,68.902672,59.939529,12812848
2018-10-19,68.988548,69.332062,68.645035,69.036263,60.055725,15210043
2018-10-22,69.627861,70.124046,68.559158,69.246185,60.238354,12486186
2018-10-23,68.854965,69.103050,67.958015,68.797707,59.848225,12116871
2018-10-24,68.530533,69.312981,67.013359,67.309158,58.553303,15348170
2018-10-25,63.874046,67.337784,63.072517,66.755722,58.071861,21553692
2018-10-26,66.574425,67.538170,65.725189,67.175575,58.437096,17764229
2018-10-29,68.101143,69.685112,67.318703,68.177483,59.308662,19743901
2018-10-30,68.406487,69.618324,68.225189,69.532440,60.487373,19845976
2018-10-31,70.047707,71.078247,69.437019,70.238548,61.101627,16624529
2018-11-01,70.419846,70.648857,69.341606,69.770988,60.694889,14507988
2018-11-02,70.200378,70.324425,68.339699,68.959923,59.989342,13517838
2018-11-05,68.664124,70.200378,66.908394,69.770988,60.694889,12922364
2018-11-06,69.599236,70.419846,69.417938,69.952293,60.852615,10737913
2018-11-07,70.706108,71.879768,70.458015,71.641220,62.321827,19566684
2018-11-08,71.459923,72.223282,71.202293,72.022903,62.653851,13634690
2018-11-09,72.385498,72.509544,71.374046,71.431297,62.139210,15359802
2018-11-12,71.688934,71.822517,70.639313,71.269081,61.998096,14679022
2018-11-13,71.774811,71.822517,70.620232,71.192749,61.931683,16587430
2018-11-14,71.517174,71.526718,70.305344,70.696564,61.500057,9936193
2018-11-15,70.133591,71.440842,69.780533,71.412216,62.122601,12549171
2018-11-16,71.316795,72.757637,71.135498,72.576340,63.135300,14384010
2018-11-19,72.729012,73.101143,72.127861,72.853050,63.376011,17210675
2018-11-20,72.528625,72.862595,71.230919,71.354965,62.072800,14240014
2018-11-21,71.488548,71.631676,70.782440,71.364502,62.081097,9489116
2018-11-23,70.734734,71.851143,70.620232,71.250000,61.981491,3690846
2018-11-26,71.555344,72.280533,71.364502,71.984734,62.620659,11407061
2018-11-27,71.631676,73.015266,71.631676,72.843513,63.367729,15325533
2018-11-28,73.282440,73.816795,72.776718,73.692749,64.106483,12625675
2018-11-29,73.654579,74.885498,73.578247,74.341606,64.670937,11429174
2018-11-30,74.274811,75.849236,74.160301,75.706108,65.857925,22380669
2018-12-03,75.877861,75.935112,74.694656,75.591606,65.758316,13183106
2018-12-04,75.667938,76.517174,74.522903,74.627861,64.919937,15482942
2018-12-06,73.435112,74.780533,72.347328,74.780533,65.052765,17329518
2018-12-07,74.637405,74.713737,72.614502,73.206108,63.683140,13228799
2018-12-10,73.902672,74.217560,72.385498,73.874046,64.264198,16163618
2018-12-11,74.351143,74.723282,73.034348,73.578247,64.006882,13867660
2018-12-12,74.208015,75.152672,74.160301,74.437019,64.753952,11219678
2018-12-13,74.666031,75.458015,74.427483,75.391220,65.584007,11272498
2018-12-14,74.265266,74.456108,72.738548,72.977097,63.928951,13896375
2018-12-17,72.490456,73.368324,71.431297,71.784348,62.884087,15831822
2018-12-18,72.137405,72.309158,70.190842,70.925575,62.131790,16163828
2018-12-19,71.259544,71.803436,69.723282,70.391220,61.663681,19765594
2018-12-20,70.085876,70.734734,69.312981,70.124046,61.429642,20321454
2018-12-21,69.608780,71.040077,68.912216,69.561066,60.936451,37919994
2018-12-24,69.208015,69.561066,67.643127,67.891220,59.473640,11565833
2018-12-26,67.719467,70.639313,67.719467,70.610687,61.855946,14074011
2018-12-27,69.923660,71.927483,69.427483,71.927483,63.009468,13577154
2018-12-28,72.404579,73.072517,71.402672,71.917938,63.001114,13180696
2018-12-31,72.347328,73.187019,72.194656,72.910301,63.870434,9687502
2019-01-02,71.841606,72.509544,71.183205,72.127861,63.185005,15120125
2019-01-03,72.099236,72.490456,70.467560,70.648857,61.889378,13910628
2019-01-04,71.316795,72.996185,71.221375,72.776718,63.753414,14753115
2019-01-07,72.662216,72.967560,71.956108,71.975189,63.051273,15795142
2019-01-08,72.395035,72.719467,71.841606,72.509544,63.519375,11896686
2019-01-09,72.414124,72.814888,71.870232,71.956108,63.034550,11916284
2019-01-10,72.213737,72.213737,70.104965,71.068703,62.257156,19134070
2019-01-11,71.278625,71.507637,70.753815,71.469467,62.608238,9878029
2019-01-14,70.887405,71.030533,69.751907,70.009544,61.329330,15669486
2019-01-15,69.751907,71.459923,69.751907,71.087784,62.273884,13102096
2019-01-16,71.316795,72.299622,71.059158,71.192749,62.365822,15272504
2019-01-17,70.906487,72.299622,70.906487,72.137405,63.193375,16969321
2019-01-18,72.652672,72.833969,72.013359,72.395035,63.419064,14980741
2019-01-22,72.108780,72.709923,71.908394,72.356873,63.385616,10568766
2019-01-23,72.089699,72.242363,71.316795,71.984734,63.059616,14369233
2019-01-24,71.717560,71.717560,69.064888,69.818703,61.162144,21986621
2019-01-25,70.438934,70.458015,68.816795,69.608780,60.978256,14054099
2019-01-28,69.179390,69.723282,68.750000,69.580154,60.953182,13376672
2019-01-29,69.561066,70.305344,69.312981,69.875954,61.212299,11966693
2019-01-30,70.095421,70.429390,69.675575,70.009544,61.329330,13941230
2019-01-31,69.799622,71.393127,69.761452,71.020988,62.215366,16797658
2019-02-01,72.490456,73.940842,71.879768,72.948471,63.903870,15941757
2019-02-04,72.471375,73.368324,72.213737,73.349236,64.254944,11824165
2019-02-05,73.835876,74.790077,73.530533,73.616409,64.488991,12955690
2019-02-06,73.320610,74.160301,73.120232,73.845421,64.689621,8375721
2019-02-07,73.416031,73.597328,72.624046,73.301529,64.213158,9661407
2019-02-08,73.234734,73.988548,73.062981,73.969467,64.798271,9266940
2019-02-11,74.236641,74.274811,72.719467,73.196564,64.121208,13803942
2019-02-12,73.750000,75.314888,73.578247,74.923660,65.634171,13676086
2019-02-13,74.961830,75.543892,74.856873,75.400764,66.052124,10980106
2019-02-14,75.505722,75.906487,75.085876,75.324425,65.985245,8577042
2019-02-15,76.011452,76.459923,75.639313,76.154579,66.712456,10886100
2019-02-19,76.135498,76.459923,75.458015,75.610687,66.236000,9653547
2019-02-20,75.381676,75.896950,75.200378,75.791985,66.394829,8993517
2019-02-21,75.553436,76.364502,75.524811,76.173660,66.729187,7740633
2019-02-22,76.116409,77.156487,76.116409,77.070610,67.514923,8337469
2019-02-25,77.156487,77.280533,76.326340,76.698471,67.188904,9741265
2019-02-26,76.832062,77.385498,76.335876,77.041985,67.489853,8927912
2019-02-27,76.851143,77.566795,76.746185,76.927483,67.389542,7852978
2019-02-28,76.841606,78.015266,76.841606,77.566795,67.949585,11588365
2019-03-01,78.015266,78.177483,77.452293,77.910301,68.250496,10624205
2019-03-04,78.272903,78.358780,76.841606,77.643127,68.016441,8522755
2019-03-05,77.748093,78.272903,77.500000,77.958015,68.292305,8698190
2019-03-06,77.862595,78.015266,76.622139,77.061066,67.506569,8167169
2019-03-07,77.318703,77.395035,76.374046,76.765266,67.247437,10925505
2019-03-08,76.536263,76.908394,75.429390,76.145035,66.704117,11716326
2019-03-11,76.679390,77.318703,76.402672,77.166031,67.598511,9126613
2019-03-12,77.452293,77.824425,77.080154,77.509544,67.899437,9261281
2019-03-13,77.872139,78.253815,77.471375,77.862595,68.208702,8059749
2019-03-14,77.585876,78.015266,77.223282,77.757637,68.579010,8530406
2019-03-15,77.767174,78.158394,77.099236,77.833969,68.646317,17341046
2019-03-18,77.547707,78.082062,77.213737,77.624046,68.461189,14357914
2019-03-19,77.805344,78.244278,77.251907,78.158394,68.932449,10224393
2019-03-20,78.101143,78.931297,77.652672,78.320610,69.075516,11894590
2019-03-21,78.339699,79.360687,78.101143,79.150764,69.807709,9473291
2019-03-22,79.112595,79.627861,78.263359,78.520988,69.252235,10639191
2019-03-25,78.311066,78.959923,78.167938,78.578247,69.302742,7878654
2019-03-26,78.969467,79.646950,78.788170,79.122139,69.782440,9242731
2019-03-27,79.122139,79.255722,78.062981,78.520988,69.252235,10020766
2019-03-28,78.998093,79.103050,78.416031,78.845421,69.538399,7161298
2019-03-29,79.198471,79.484734,78.921753,79.360687,69.992828,10147994
2019-04-01,79.895035,80.009544,79.141220,79.484734,70.102242,8820282
2019-04-02,79.637405,79.885498,79.103050,79.398857,70.026482,5875088
2019-04-03,79.456108,79.828247,78.959923,79.370232,70.001251,6550734
2019-04-04,79.208015,79.389313,77.490456,78.101143,68.881966,10257719
2019-04-05,78.215652,78.396950,77.395035,77.433205,68.292870,10324162
2019-04-08,77.251907,77.538170,76.669846,77.242363,68.124542,10586267
2019-04-09,76.879768,77.270988,76.583969,77.099236,67.998322,10785282
2019-04-10,77.156487,77.595421,76.956108,77.118324,68.015160,6894268
2019-04-11,77.223282,77.223282,75.753815,76.183205,67.190422,10410518
2019-04-12,76.345421,76.755722,75.667938,75.791985,66.845383,10164762
2019-04-15,75.677483,75.849236,74.875954,74.933205,66.087967,13822491
2019-04-16,75.601143,75.658394,73.874046,74.007637,65.271652,12531250
2019-04-17,74.055344,74.064888,70.372139,70.534348,62.208370,34181463
2019-04-18,70.114502,70.658394,68.921753,69.837784,61.594028,32768445
2019-04-22,69.809158,70.429390,69.408394,70.095421,61.821251,14548441
2019-04-23,70.324425,71.803436,70.038170,71.183205,62.780647,19281523
2019-04-24,71.307251,71.669846,70.591606,71.307251,62.890034,12779102
2019-04-25,71.164124,73.301529,71.049622,72.843513,64.244949,13994154
2019-04-26,73.129768,73.463737,72.604965,73.120232,64.488998,8888193
2019-04-29,73.082062,73.645035,72.977097,73.263359,64.615250,7395317
2019-04-30,74.007637,75.286263,72.519081,75.104965,66.239456,11269039
2019-05-01,75.085876,76.078247,74.837784,75.114502,66.247864,15288643
2019-05-02,75.009544,76.173660,75.009544,75.877861,66.921104,11579142
2019-05-03,75.896950,76.469467,75.620232,76.335876,67.325066,7942582
2019-05-06,74.933205,76.135498,74.713737,75.839699,66.887459,9906534
2019-05-07,75.276718,75.658394,73.874046,74.332062,65.557800,10523387
2019-05-08,74.742363,75.104965,74.332062,74.599236,65.793427,10567508
2019-05-09,74.122139,74.914124,73.702293,74.742363,65.919655,8105861
2019-05-10,74.503815,74.742363,73.291985,74.608780,65.801842,9027158
2019-05-13,73.301529,73.979012,73.301529,73.635498,64.943443,9641705
2019-05-14,74.064888,74.503815,73.816795,73.874046,65.153847,8113826
2019-05-15,73.349236,74.312981,73.282440,73.998093,65.263229,7284543
2019-05-16,74.208015,76.230919,74.169846,75.505722,66.592918,9910831
2019-05-17,74.818703,75.448471,74.284348,75.114502,66.247864,8259707
2019-05-20,74.770988,75.639313,74.666031,75.267174,66.382507,8281191
2019-05-21,75.458015,76.078247,74.933205,75.858780,66.904305,10873734
2019-05-22,75.715652,77.433205,75.677483,77.270988,68.149803,13491847
2019-05-23,76.908394,77.471375,76.727097,77.309158,68.183449,9831498
2019-05-24,77.576340,78.187019,77.395035,77.452293,68.309700,6071588
2019-05-28,77.652672,78.187019,76.555344,76.583969,67.543869,13779733
2019-05-29,76.450378,76.688934,75.143127,75.725189,66.786469,11278890
2019-05-30,75.916031,76.164124,75.562981,76.030533,67.055771,7483768
2019-05-31,75.696564,76.259544,75.190842,75.582062,66.660225,7142749
2019-06-03,76.001907,77.213737,75.877861,76.583969,67.543869,9218103
2019-06-04,77.051529,77.604965,76.440842,77.366409,68.233963,9368806
2019-06-05,77.652672,78.501907,77.366409,77.948471,68.747299,9821961
2019-06-06,78.396950,78.664124,77.700378,77.709923,68.536926,11393961
2019-06-07,78.072517,79.083969,78.072517,78.683205,69.395317,8797436
2019-06-10,78.893127,78.893127,77.910301,78.702293,69.412148,7536273
2019-06-11,79.093513,79.589699,78.673660,79.179390,69.832947,7789679
2019-06-12,79.332062,80.410301,79.332062,79.875954,70.447266,11057762
2019-06-13,80.209923,80.324425,78.750000,79.103050,69.765610,10194001
2019-06-14,78.921753,79.551529,78.683205,78.988548,70.129898,7989952
2019-06-17,78.912216,79.513359,78.750000,79.484734,70.570435,6427279
2019-06-18,79.417938,80.791985,79.417938,80.620232,71.578575,11425086
2019-06-19,80.391220,81.641220,80.353050,81.450378,72.315651,9825419
2019-06-20,82.041985,82.538170,80.458015,80.725189,71.671776,12490483
2019-06-21,80.572517,80.887405,79.809158,80.696564,71.646355,15034294
2019-06-24,81.078247,82.089699,80.858780,81.593513,72.442719,7891440
2019-06-25,81.631676,82.309158,80.925575,81.335876,72.213974,9348894
2019-06-26,81.278625,81.297707,79.284348,79.713737,70.773758,12604401
2019-06-27,79.837784,80.811066,79.580154,79.990456,71.019440,11721670
2019-06-28,80.124046,80.591606,79.179390,80.009544,71.036377,46684837
2019-07-01,80.467560,81.040077,80.047707,80.868324,71.798843,10260863
2019-07-02,80.591606,81.593513,80.248093,81.593513,72.442719,10381593
2019-07-03,82.118324,83.082062,82.051529,82.919846,73.620285,6533232
2019-07-05,82.709923,82.824425,81.574425,81.679390,72.518967,8767358
2019-07-08,81.116409,81.583969,79.675575,80.190842,71.197357,13693273
2019-07-09,80.381676,81.307251,80.238548,80.973282,71.892029,8490791
2019-07-10,80.916031,81.211830,80.486641,80.935112,71.858139,5996132
2019-07-11,79.675575,79.837784,76.125954,77.290077,68.621895,22146126
2019-07-12,77.146950,77.194656,75.028625,76.078247,67.545982,18910636
2019-07-15,76.908394,77.547707,76.450378,77.251907,68.588013,10922570
2019-07-16,77.595421,78.034348,77.185112,77.853050,69.121742,8448662
2019-07-17,78.206108,78.568703,77.843513,78.167938,69.401314,9848999
